"SNO","BLK","BZI","PCS","GR1","GR2","GR3","GR4","GR5","LK1","LK2","LK3","LK4","LK5","L","B","TMAX","T1","T2","T3","T4","T5","IT1","IT2","IT3","IT4","SP1","SP2","SP3","SP4","SP5","LH1","LH2","LH3","LH4","LH5","LT1","LT2","LT3","LT4","LT5","LL1","LL2","LL3","LL4","LL5","WL1","WL2","WL3","WL4","WL5","IS1","STP1","STP2","STP3","STP4","STP5","ORG","YOTEIBI_KARI","YOTEIBI_HON","YOTEIBI_KYOSEI","JISSIBI_KARI","JISSIBI_HON","JISSIBI_KYOSEI","STATUS_KARI","STATUS_HON","STATUS_KYOSEI","CREATE_DATE","CREATE_SYAIN","UPDATE_DATE","UPDATE_SYAIN","JISSIJKN_KARI","JISSIJKN_HON","JISSIJKN_KYOSEI","CRES_FLG","CREP_FLG"
"111   ","B-3     ","SH-A            ","S",2,2,2,2,2,1,1,1,1,1,14000.0,3105.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","SH-B            ","P",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","SH-B            ","S",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-3     ","SH-C            ","P",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","SH-C            ","S",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","SH-D            ","P",2,2,2,2,2,1,1,1,1,1,14000.0,3210.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","SH-D            ","S",2,2,2,2,2,1,1,1,1,1,14000.0,3210.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-3     ","SH-K            ","P",2,2,2,2,2,1,1,1,1,1,14000.0,2690.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-A             ","P",2,2,2,2,2,1,1,1,1,1,14000.0,3105.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-A             ","S",2,2,2,2,2,1,1,1,1,1,14000.0,3105.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-B             ","P",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-B             ","S",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-C             ","P",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.5,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-C             ","S",2,2,2,2,2,1,1,1,1,1,14000.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-DA            ","P",2,2,2,2,2,1,1,1,1,1,6400.0,3096.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.5,825.0,825.0,825.0,825.0,400.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-DA            ","S",2,2,2,2,2,1,1,1,1,1,6400.0,3096.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.5,825.0,813.5,825.0,825.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-DF1           ","P",2,2,2,2,2,1,1,1,1,1,7600.0,1875.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.5,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,7600.0,7600.0,7600.0,7600.0,7600.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-DF1           ","S",2,2,2,2,2,1,1,1,1,1,7600.0,1875.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,7600.0,7600.0,7600.0,7600.0,7600.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-DF2           ","P",2,2,2,2,2,1,1,1,1,1,7600.0,1335.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.5,820.0,825.0,825.0,825.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,7600.0,7600.0,7600.0,7600.0,7600.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-DF2           ","S",2,2,2,2,2,1,1,1,1,1,7600.0,1335.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,825.0,825.0,825.0,820.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,7600.0,7600.0,7600.0,7600.0,7600.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-EF            ","P",2,2,2,2,2,0,0,0,0,0,7600.0,1800.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,700.0,825.0,825.0,825.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,4000.0,4000.0,4000.0,4000.0,4000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-EF            ","S",2,2,2,2,2,0,0,0,0,0,7600.0,1800.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,700.0,825.0,825.0,700.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,4000.0,4000.0,4000.0,4000.0,4000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-3     ","T-K             ","P",2,2,2,2,2,1,1,1,1,1,14000.0,2690.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,14000.0,14000.0,14000.0,14000.0,14000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","12G             ","C",2,2,2,2,2,0,0,0,0,0,16805.0,1850.0,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","17G             ","C",2,2,2,2,2,0,0,0,0,0,16805.0,1850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","4G              ","C",2,2,2,2,2,0,0,0,0,0,16805.0,1850.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","8G              ","C",2,2,2,2,2,1,1,1,1,1,16805.0,1850.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,250.0,250.0,250.0,250.0,250.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","CG              ","C",2,2,2,2,2,1,1,1,1,1,16805.0,1850.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,250.0,250.0,250.0,250.0,250.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","SH-A            ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3105.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-A            ","S",2,2,2,2,2,1,1,1,1,1,16805.0,3105.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-B            ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-B            ","S",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-C            ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-C            ","S",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-D            ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3210.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,830.0,830.0,830.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-D            ","S",2,2,2,2,2,1,1,1,1,1,16805.0,3210.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,830.0,830.0,825.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","SH-K            ","C",2,2,2,2,2,1,1,1,1,1,18605.0,1345.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,830.0,825.0,825.0,825.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","T-A             ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3105.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","T-A             ","S",2,2,2,2,2,1,1,1,1,1,16805.0,3105.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","T-B             ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","T-B             ","S",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","T-C             ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","T-C             ","S",2,2,2,2,2,1,1,1,1,1,16805.0,3270.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","T-D             ","P",2,2,2,2,2,1,1,1,1,1,16805.0,1875.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.5,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","T-D             ","S",2,2,2,2,2,1,1,1,1,1,16805.0,1875.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-5.7   ","T-E             ","P",2,2,2,2,2,1,1,1,1,1,16805.0,1335.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,825.0,825.0,825.0,820.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","T-E             ","S",2,2,2,2,2,1,1,1,1,1,16805.0,1335.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,825.0,825.0,825.0,820.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
"111   ","B-5.7   ","T-K             ","C",2,2,2,2,2,1,1,1,1,1,16805.0,2690.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,830.0,830.0,830.0,830.0,400.0,400.0,400.0,400.0,400.0,11.5,11.5,11.5,11.5,11.5,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-9     ","12G             ","C",2,2,2,2,2,0,0,0,0,0,16805.0,1850.0,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-9     ","17G             ","C",2,2,2,2,2,0,0,0,0,0,16805.0,1850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-9     ","4G              ","C",0,0,0,0,0,0,0,0,0,0,16805.0,1850.0,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-9     ","8G              ","C",2,2,2,2,2,0,0,0,0,0,16805.0,1850.0,11.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,180.0,180.0,180.0,180.0,180.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-9     ","CG              ","C",2,2,2,2,2,1,1,1,1,1,16805.0,1850.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,660.0,1195.0,1195.0,660.0,250.0,250.0,250.0,250.0,250.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,0
"111   ","B-9     ","SH-A            ","P",2,2,2,2,2,1,1,1,1,1,16805.0,3105.0,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,830.0,830.0,830.0,830.0,300.0,300.0,300.0,300.0,300.0,12.0,12.0,12.0,12.0,12.0,16805.0,16805.0,16805.0,16805.0,16805.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20220921,2018021,0,0,0,0,0,0,1
